Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Monthly_Return,Weekly_Return,Yearly_Return,Close_Volume_Correlation,Open_Close_Correlation,10_Day_MA,30_Day_MA,55_Day_MA,103_Day_MA,200_Day_MA
2000-01-21,1.020089030265808,1.020089030265808,0.9838169813156128,0.993861973285675,0.841403067111969,495924800,-0.01927294773988386,,0.20013521302421133,,-0.4598253953981418,0.9998465790292466,0.9015067040920257,,,,
2000-01-24,0.9681919813156128,1.0066959857940674,0.9386159777641296,0.9486610293388367,0.8031359910964966,440876800,-0.04548010202805686,,0.21863807763197296,,-0.4598253953981418,0.9998465790292466,0.9075335085391998,,,,
2000-01-25,0.9375,1.010045051574707,0.9140629768371582,1.0022319555282593,0.8484890460968018,497145600,0.05647003991168331,,0.16020692463222974,,-0.4598253953981418,0.9998465790292466,0.9204799056053161,,,,
2000-01-26,0.982142984867096,1.019531011581421,0.9799110293388367,0.9838169813156128,0.8328990936279297,367158400,-0.01837396434135874,,0.09707576250132344,,-0.4598253953981418,0.9998465790292466,0.9360491037368774,,,,
2000-01-27,0.9715399742126465,1.0089290142059326,0.955357015132904,0.982142984867096,0.8314818739891052,340144000,-0.001701532378795001,,0.05832887749908067,,-0.4598253953981418,0.9998465790292466,0.9564173996448517,,,,
2000-01-28,0.9659600257873535,0.9899550080299377,0.8984379768371582,0.9073659777641296,0.768175482749939,423348800,-0.07613657914899752,,-0.046334520246231525,,-0.4598253953981418,0.9998465790292466,0.9607701003551483,,,,
2000-01-31,0.9017860293388367,0.9274550080299377,0.84375,0.9263389706611633,0.7842382192611694,701680000,0.020909967270081875,,-0.0859035635634906,,-0.4598253953981418,0.9998465790292466,0.9637276947498321,,,,
2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.8950889706611633,0.7577818632125854,318035200,-0.03373495123247994,,-0.09938301824545259,,-0.4598253953981418,0.9998465790292466,0.960435289144516,,,,
2000-02-02,0.8995540142059326,0.9118300080299377,0.8660709857940674,0.8822540044784546,0.7469156980514526,464195200,-0.014339318887180652,,-0.07000079354652533,,-0.4598253953981418,0.9998465790292466,0.9535155892372131,,,,
2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.9224330186843872,0.7809313535690308,475193600,0.045541322569212284,,-0.07962122580876141,,-0.4598253953981418,0.9998465790292466,0.9444195866584778,,,,
2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.9642860293388367,0.8163641095161438,425320000,0.04537241166208683,,-0.019852220837516255,,-0.4598253953981418,0.9998465790292466,0.9414619922637939,,,,
2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,1.0184149742126465,0.8621894717216492,441067200,0.05613370226977499,,0.03693147525811513,,-0.4598253953981418,0.9998465790292466,0.948437386751175,,,,
2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,1.025670051574707,0.8683314323425293,408643200,0.007123891091320278,,0.13038187094263143,,-0.4598253953981418,0.9998465790292466,0.9507811963558197,,,,
2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,1.005579948425293,0.8513234853744507,299364800,-0.01958729624460598,,0.08554209665558199,,-0.4598253953981418,0.9998465790292466,0.9529574930667877,,,,
2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,1.0133930444717407,0.8579381108283997,302982400,0.007769741290767351,,0.13217018384573698,,-0.4598253953981418,0.9998465790292466,0.9560824990272522,,,,
2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.970982015132904,0.8220328688621521,212251200,-0.04185052341753992,,0.10056968877902817,,-0.4598253953981418,0.9998465790292466,0.9624441027641296,,,,
2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,1.0340399742126465,0.8754177689552307,367539200,0.06494245835347567,,0.12099193466365477,,-0.4598253953981418,0.9998465790292466,0.973214203119278,0.9396390974521637,,,
2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,1.0625,0.8995118737220764,485744000,0.027523138850627182,0.06309322588328836,0.10185149185299691,,-0.4598253953981418,0.9998465790292466,0.9899553060531616,0.9417410314083099,,,
2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,1.0189729928970337,0.8626620173454285,378246400,-0.04096659492043886,0.11341385355209366,0.0005479285934681943,,-0.4598253953981418,0.9998465790292466,1.0036272048950194,0.9452008306980133,,,
2000-02-17,1.0284600257873535,1.03125,1.010045051574707,1.025670051574707,0.8683314323425293,289497600,0.006572361313162078,0.10456827454888162,0.0,,-0.4598253953981418,0.9998465790292466,1.0139509081840514,0.9484374662240346,,,
2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.9933040142059326,0.8409306406974792,233441600,-0.03155599339093795,0.17105358855581554,-0.01220781523993597,,-0.4598253953981418,0.9998465790292466,1.016852706670761,0.9532738010088603,,,
2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,1.0161830186843872,0.8602999448776245,422296000,0.02303323469073515,0.14384403748574037,0.0027531017978328354,,-0.4598253953981418,0.9998465790292466,1.016629511117935,0.95753346880277,,,
2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,1.0379459857940674,0.8787246346473694,473099200,0.02141638534548229,0.18925763065441092,0.0689652018446476,,-0.4598253953981418,0.9998465790292466,1.0178571045398712,0.9630394021670023,,,
2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,1.0285990238189697,0.8708115816116333,376432000,-0.009005248927232867,0.24208184008328426,-0.005261837578203532,,-0.4598253953981418,0.9998465790292466,1.020159012079239,0.9697218696276347,,,
2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.9854909777641296,0.8343161940574646,249144000,-0.041909475953796904,0.2659493681353515,-0.07247907975140744,,-0.4598253953981418,0.9998465790292466,1.0173688054084777,0.9766229013601939,,,
2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,1.011160969734192,0.8560484051704407,328328000,0.026047921847343503,0.17054335828386114,-0.007666565470623055,,-0.4598253953981418,0.9998465790292466,1.0213867008686066,0.9815336346626282,,,
2000-02-29,1.0139509439468384,1.046875,1.0050220489501953,1.0234379768371582,0.8664419651031494,368961600,0.012141496231004245,0.14125799832198838,-0.002176211281709861,,-0.4598253953981418,0.9998465790292466,1.0203265011310578,0.9857561330000559,,,
2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.1635040044784546,0.9850220680236816,1077003200,0.13685834492301896,0.2537582673789578,0.17134732955708754,,-0.4598253953981418,0.9998465790292466,1.0304269015789032,0.9936058322588602,,,
2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,1.089285969734192,0.9221885800361633,311259200,-0.06378837929099457,0.14486817047668432,0.07193876467690652,,-0.4598253953981418,0.9998465790292466,1.037458199262619,0.9982003311316172,,,
2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,1.1428569555282593,0.9675421714782715,323366400,0.04917990985153309,0.12775291064288408,0.10107555804450752,,-0.4598253953981418,0.9998465790292466,1.0491768896579743,1.0025157948335013,,,
2000-03-06,1.125,1.1529020071029663,1.1160709857940674,1.1222100257873535,0.9500624537467957,210560000,-0.018066066484551557,0.1291407217013889,0.09100825472381446,,-0.4598253953981418,0.9998465790292466,1.0620674908161163,1.0067940632502237,,,
2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,1.0970979928970337,0.9288025498390198,273011200,-0.022377302210164207,0.15646997079836744,0.11325016428472723,,-0.4598253953981418,0.9998465790292466,1.070158988237381,1.011741962035497,,,
2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,1.089285969734192,0.9221885800361633,271230400,-0.007120624787775864,0.08686014622238614,0.07726267363794426,,-0.4598253953981418,0.9998465790292466,1.0752929866313934,1.014643762509028,,,
2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,1.0915180444717407,0.9240784645080566,276718400,0.002049117311309523,0.10947266127903621,0.06652095112297651,,-0.4598253953981418,0.9998465790292466,1.0815848886966706,1.0182337979475657,,,
2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,1.1227680444717407,0.9505347013473511,248606400,0.028629851937192585,0.14318186024988422,-0.03501144804823764,,-0.4598253953981418,0.9998465790292466,1.0953125953674316,1.0229212999343873,,,
2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,1.0831470489501953,0.9169913530349731,303956800,-0.03528867402009739,0.19372676019792312,-0.005635729234164888,,-0.4598253953981418,0.9998465790292466,1.102511203289032,1.0287806689739227,,,
2000-03-14,1.0823099613189697,1.109375,1.0178569555282593,1.020089030265808,0.863606870174408,428579200,-0.058217412626941245,0.10120491804175291,-0.10742195221247486,,-0.4598253953981418,0.9998465790292466,1.102176308631897,1.0319056709607441,,,
2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,1.0379459857940674,0.8787246346473694,443609600,0.017505291203461226,0.1596009109880796,-0.07508758437099661,,-0.4598253953981418,0.9998465790292466,1.0896205067634583,1.0366675714651743,,,
2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,1.0853790044784546,0.9188810586929321,378100800,0.045698927818579316,0.2302341490873454,-0.010681806451612874,,-0.4598253953981418,0.9998465790292466,1.0892298102378846,1.0434384047985077,,,
2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,1.1160709857940674,0.9448649287223816,305043200,0.028277662631184697,0.20992089743909514,0.02458951717372404,,-0.4598253953981418,0.9998465790292466,1.0865512132644652,1.0498930037021637,,,
2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,1.098214030265808,0.9297473430633545,204489600,-0.015999838500912467,0.13888825187978648,0.006134562619446227,,-0.4598253953981418,0.9998465790292466,1.0841516137123108,1.0543572703997295,,,
2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.2047990560531616,1.019982099533081,524328000,0.09705305418612808,0.18301388585199452,0.07306140567976027,,-0.4598253953981418,0.9998465790292466,1.0949217200279235,1.0605700731277465,0.9992110924287276,,
2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.2873879671096802,1.0899019241333008,567996800,0.06854994668328684,0.25516774632656847,0.18856250253134021,,-0.4598253953981418,0.9998465790292466,1.1147319197654724,1.069294003645579,1.0044464739886196,,
2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.261718988418579,1.0681705474853516,562564800,-0.01993880581991969,0.254717728206884,0.2368714406131871,,-0.4598253953981418,0.9998465790292466,1.1317520141601562,1.0778319716453553,1.010747200792486,,
2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.238281011581421,1.048328161239624,446913600,-0.018576225809627367,0.22191583841678053,0.19301103191231062,,-0.4598253953981418,0.9998465790292466,1.1433033108711244,1.0853282372156778,1.0163782921704378,,
2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.246093988418579,1.0549427270889282,279182400,0.006309534559671759,0.28333374768843567,0.14807268546469743,,-0.4598253953981418,0.9998465790292466,1.1595980048179626,1.0944986363252005,1.0236124743114818,,
2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.2421879768371582,1.051635980606079,202966400,-0.003134604305713773,0.20129589553150762,0.11300086880527638,,-0.4598253953981418,0.9998465790292466,1.1818078994750976,1.1014369030793507,1.0300451105291193,,
2000-03-29,1.244420051574707,1.2449779510498047,1.1948939561843872,1.2137279510498047,1.0275415182113647,239836800,-0.022911206933283967,0.14233218922334556,0.1051834320091849,,-0.4598253953981418,0.9998465790292466,1.1993860960006715,1.106477834781011,1.0362443826415322,,
2000-03-30,1.1925220489501953,1.2293529510498047,1.1199779510498047,1.1227680444717407,0.9505347013473511,414400000,-0.07494258206658988,0.10186241666681295,-0.06808688234712668,,-0.4598253953981418,0.9998465790292466,1.203125,1.1099376698335013,1.0416015289046547,,
2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.2126120328903198,1.0265967845916748,404633600,0.08002007971366032,0.18226327368007045,-0.05808344969018164,,-0.4598253953981418,0.9998465790292466,1.2127791047096252,1.1161690692106883,1.0494952017610724,,
2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.1902899742126465,1.0076990127563477,328563200,-0.018408244411419528,0.1983138668418536,-0.05661245876584675,,-0.4598253953981418,0.9998465790292466,1.2219866991043091,1.1227352678775788,1.0554306745529174,,
2000-04-04,1.1841520071029663,1.1875,1.042410969734192,1.136718988418579,0.9623458981513977,660329600,-0.04500666808481146,0.118616398343524,-0.08201855815679182,,-0.4598253953981418,0.9998465790292466,1.2151786923408507,1.126753133535385,1.0597935102202676,,
2000-04-05,1.1291849613189697,1.1863839626312256,1.1071430444717407,1.1640629768371582,0.9854949712753296,457665600,0.024055187515271914,0.12150631417164415,-0.0658305170748209,,-0.4598253953981418,0.9998465790292466,1.2028461933135985,1.1309570332368215,1.0640853274952282,,
2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,1.1177459955215454,0.9462830424308777,259627200,-0.039789068321251286,0.08666834173300297,-0.10017966977306059,,-0.4598253953981418,0.9998465790292466,1.1884488940238953,1.1339285989602408,1.0671088728037748,,
2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.176339030265808,0.9958878755569458,242435200,0.05242070647448216,0.19365783838495632,-0.03080502574869215,,-0.4598253953981418,0.9998465790292466,1.182254695892334,1.1402902007102966,1.0700715270909396,,
2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,1.1160709857940674,0.9448649287223816,212262400,-0.051233566957412324,0.10375204265197624,-0.005964774924480776,,-0.4598253953981418,0.9998465790292466,1.1692523956298828,1.1437872012456258,1.0722935091365466,,
2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,1.066406011581421,0.9028187990188599,541822400,-0.04449983454888451,0.0419840143875172,-0.12057114505157085,,-0.4598253953981418,0.9998465790292466,1.1516741991043091,1.1452194690704345,1.0744343269955028,,
2000-04-12,1.0625,1.0625,0.9363840222358704,0.9754459857940674,0.8258121609687805,941136000,-0.08529586742713957,-0.16163074468203908,-0.18049718394099235,,-0.4598253953981418,0.9998465790292466,1.1278460025787354,1.1389508684476217,1.073947309363972,,
2000-04-13,0.9955360293388367,1.0714290142059326,0.96875,1.0161830186843872,0.8602999448776245,529827200,0.041762469151131576,-0.06711089014360783,-0.10603849408892463,,-0.4598253953981418,0.9998465790292466,1.1171875,1.1365141034126283,1.074535782770677,,
2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611633,0.9988840222358704,0.8456544876098633,667620800,-0.017023504753024943,-0.12597633727997104,-0.14189864112858463,,-0.4598253953981418,0.9998465790292466,1.095814698934555,1.1317150056362153,1.074840165268291,,
2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455505,1.1060270071029663,0.9363617300987244,409561600,0.10726268764142466,-0.014420668424373617,-0.01048448257970358,,-0.4598253953981418,0.9998465790292466,1.0873884022235871,1.1311755716800689,1.0784521839835428,,
2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,1.1328129768371582,0.9590387344360352,390924800,0.024218187767722554,0.03255405093378605,-0.0370012830559695,,-0.4598253953981418,0.9998465790292466,1.0869978010654449,1.1323660711447399,1.0822062568231063,,
2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,1.0814729928970337,0.9155745506286621,520150400,-0.04532079433223568,-0.007172567217646919,-0.03099981393425233,,-0.4598253953981418,0.9998465790292466,1.0787388026714324,1.132105638583501,1.0855950572273947,,
2000-04-20,1.1043529510498047,1.113839030265808,1.0452009439468384,1.0613839626312256,0.8985670208930969,722120000,-0.01857561899164395,-0.02760749764343018,-0.004709321680161804,,-0.4598253953981418,0.9998465790292466,1.0731025993824006,1.1311011691888173,1.0888519655574451,,
2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,1.0758930444717407,0.9108503460884094,443620800,0.013669965207073975,-0.041749496016387444,0.10297552108526431,,-0.4598253953981418,0.9998465790292466,1.0630580008029937,1.1295386691888174,1.091642147844488,,
2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,1.1456470489501953,0.9699040651321411,391641600,0.06483358623505509,0.057702229868581645,0.1274022768392844,,-0.4598253953981418,0.9998465790292466,1.0660156071186067,1.1316220025221506,1.0949396209283309,,
2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,1.0831470489501953,0.9169913530349731,366912000,-0.054554323739821386,0.06181619134552996,0.08435716743743016,,-0.4598253953981418,0.9998465790292466,1.067689710855484,1.133723936478297,1.0961165677417408,,
2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,1.1316959857940674,0.9580931067466736,326603200,0.044822110618245814,0.09032261917586948,0.023208274776522986,,-0.4598253953981418,0.9998465790292466,1.083314710855484,1.136848936478297,1.0980443120002747,,
2000-04-28,1.135045051574707,1.1383930444717407,1.0831470489501953,1.1077009439468384,0.9377790689468384,249580800,-0.021202727718780956,0.020566032119913702,-0.022167854185810354,,-0.4598253953981418,0.9998465790292466,1.0924665033817291,1.137593001127243,1.0999010573733936,,
2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,1.1099330186843872,0.9396686553955078,226195200,0.002015051760807962,-0.005499620712129838,0.026315983824168665,,-0.4598253953981418,0.9998465790292466,1.1035714030265809,1.137388402223587,1.1016563296318054,,
2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,1.052454948425293,0.891007661819458,236432000,-0.05178517017830808,-0.04166681592060861,-0.008412614586522649,,-0.4598253953981418,0.9998465790292466,1.0982141971588135,1.1358630994955699,1.103137655691667,,
2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029663,1.027343988418579,0.8697488903999329,489798400,-0.023859415592359046,-0.14729017817785572,-0.045124425985111793,,-0.4598253953981418,0.9998465790292466,1.0876672983169555,1.1299479305744171,1.1030159104954114,,
2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126465,0.9882810115814209,0.8366783261299133,399515200,-0.03802326900971986,-0.23233629890124385,-0.13735996397230332,,-0.4598253953981418,0.9998465790292466,1.0783481001853943,1.119977698723475,1.101666474342346,,
2000-05-05,0.9893969893455505,1.0245540142059326,0.9885600209236145,1.010045051574707,0.8551037907600403,284076800,0.022022116926500468,-0.19946908872261382,-0.067490372102606,,-0.4598253953981418,0.9998465790292466,1.0732142090797425,1.111588567495346,1.1015041481364858,,
2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.9832590222358704,0.8324267268180847,184900800,-0.02651963820532166,-0.20594839697966416,-0.1311632853889152,,-0.4598253953981418,0.9998465790292466,1.0639508068561554,1.103087834517161,1.1007330385121432,,
2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.9414060115814209,0.7969937920570374,327140800,-0.04256560042467583,-0.24451444246500098,-0.15012619901983082,,-0.4598253953981418,0.9998465790292466,1.0435267031192779,1.0929315686225891,1.099789438464425,,
2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.8867189884185791,0.7506957054138184,535091200,-0.05809079450318766,-0.28616360409772224,-0.2011058563969793,,-0.4598253953981418,0.9998465790292466,1.0238838970661164,1.0810826023419697,1.0974355470050465,,
2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.9179689884185791,0.7771520614624023,499744000,0.03524228127304774,-0.2436781342766401,-0.12778310388291192,,-0.4598253953981418,0.9998465790292466,1.0025111973285674,1.0712239702542623,1.0952541470527648,,
2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.9609379768371582,0.8135296702384949,306913600,0.04680875820500585,-0.144134906966223,-0.06463853619627602,,-0.4598253953981418,0.9998465790292466,0.9878349006175995,1.0658296346664429,1.0940239461985501,,
2000-05-15,0.9648439884185791,0.9648439884185791,0.8939729928970337,0.9017860293388367,0.7634515762329102,678932800,-0.061556467664036885,-0.2563276589055563,-0.08752063555706413,,-0.4598253953981418,0.9998465790292466,0.9670202016830445,1.0554687678813934,1.092502038045363,,
2000-05-16,0.9331750273704529,0.9737719893455505,0.9174110293388367,0.943638026714325,0.7988834381103516,440451200,0.04641011948940155,-0.20722004960301965,-0.06574659690362372,,-0.4598253953981418,0.9998465790292466,0.9561385095119477,1.047247036298116,1.0912743481722744,,
2000-05-17,0.9252229928970337,0.9257810115814209,0.8962050080299377,0.9051340222358704,0.7662860155105591,398092800,-0.04080378639733562,-0.20373106153957476,-0.07945515701686479,,-0.4598253953981418,0.9998465790292466,0.9439175128936768,1.0395275374253592,1.0891233671795237,,
2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.8995540142059326,0.7615619897842407,373777600,-0.006164841772441587,-0.2272290828713711,-0.044456904736759895,,-0.4598253953981418,0.9998465790292466,0.935044813156128,1.0307105720043181,1.0843242764472962,,
2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.8392860293388367,0.7105391025543213,740667200,-0.06699762761916706,-0.24912633755648395,-0.053492661936039965,,-0.4598253953981418,0.9998465790292466,0.9179689109325408,1.0214285731315613,1.0797788229855625,,
2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.803013026714325,0.6798303723335266,755507200,-0.043218880520490055,-0.3173625918602102,-0.12522858958698946,,-0.4598253953981418,0.9998465790292466,0.8999443113803863,1.0089843730131784,1.0735998424616726,,
2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.7661830186843872,0.6486501693725586,517585600,-0.045864770314666625,-0.31349974290456106,-0.2026717258004409,,-0.4598253953981418,0.9998465790292466,0.8824220120906829,0.9973214407761891,1.0671266241507096,,
2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.7829239964485168,0.6628230810165405,678462400,0.02184984182092098,-0.2658293483478361,-0.13180735676007982,,-0.4598253953981418,0.9998465790292466,0.8720425128936767,0.987872040271759,1.0614143696698275,,
2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.7791569828987122,0.659633994102478,406750400,-0.004811467737471986,-0.20123000735459995,-0.1743052305642272,,-0.4598253953981418,0.9998465790292466,0.85816131234169,0.9813290735085806,1.0557756608182733,,
2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.7712050080299377,0.652901828289032,181148800,-0.010205869989370453,-0.2410766625205103,-0.1479659485952146,,-0.4598253953981418,0.9998465790292466,0.839188015460968,0.9731631398200988,1.0499517874284223,,
2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.7818080186843872,0.661878228187561,713059200,0.013748627853876538,-0.21731852619444958,-0.13089374697025158,,-0.4598253953981418,0.9998465790292466,0.8271902143955231,0.9659272730350494,1.0437525142322888,1.0166733322791683,
2000-05-31,0.7756699919700623,0.814732015132904,0.7483260035514832,0.75,0.6349494457244873,433507200,-0.04068520394292341,-0.32189720939592004,-0.10638331417141955,,-0.4598253953981418,0.9998465790292466,0.8078264117240905,0.9540597061316173,1.037695295160467,1.0142515654702788,
2000-06-01,0.7299110293388367,0.7996649742126465,0.7176340222358704,0.7957590222358704,0.6736892461776733,903840000,0.06101202964782715,-0.2975371588188819,-0.009033482941286364,,-0.4598253953981418,0.9998465790292466,0.7968889117240906,0.9428245743115743,1.0336165677417408,1.0130921480725112,
2000-06-02,0.8370540142059326,0.890625,0.794642984867096,0.8264510035514832,0.6996729969978333,792848000,0.03856944182596456,-0.23580985472637783,0.07866003735058258,,-0.4598253953981418,0.9998465790292466,0.7895786106586457,0.9343238413333893,1.0297712044282392,1.0121006919342337,
2000-06-05,0.8331469893455505,0.8504459857940674,0.8007810115814209,0.8152899742126465,0.6902241110801697,323668800,-0.013504768329731243,-0.23186141592765297,0.0413398719555762,,-0.4598253953981418,0.9998465790292466,0.7871790051460266,0.9261207083861033,1.0248604947870428,1.0117810414832773,
2000-06-06,0.821150004863739,0.8638389706611633,0.806361973285675,0.8292409777641296,0.7020350694656372,525481600,0.017111707481692218,-0.2292533332890132,0.06427972278332028,,-0.4598253953981418,0.9998465790292466,0.7898018002510071,0.917898972829183,1.0196454037319531,1.0112067501521804,
2000-06-07,0.8359379768371582,0.8660709857940674,0.8180800080299377,0.8621649742126465,0.7299084663391113,337019200,0.0397037740914461,-0.24744276607469584,0.11794524832647046,,-0.4598253953981418,0.9998465790292466,0.799399995803833,0.9084495703379313,1.0153536027128047,1.0111038083011665,
2000-06-08,0.8716520071029663,0.8794639706611633,0.8314729928970337,0.8465399742126465,0.716680109500885,238526400,-0.018122981641963798,-0.2184440930406194,0.08279776362129043,,-0.4598253953981418,0.9998465790292466,0.805761593580246,0.9005626678466797,1.0088398012247952,1.0112825944585708,
2000-06-09,0.8638389706611633,0.8744419813156128,0.8426340222358704,0.8549110293388367,0.7237670421600342,252358400,0.00988855267463995,-0.24457536293284754,0.13988137245178223,,-0.4598253953981418,0.9998465790292466,0.8133369982242584,0.8913365026315053,1.0009765841744163,1.0120248372114977,
2000-06-12,0.8604909777641296,0.8610489964485168,0.8113840222358704,0.8141739964485168,0.6892794370651245,290337600,-0.047650610990274234,-0.2649875393736314,0.023141395445200663,,-0.4598253953981418,0.9998465790292466,0.8176338970661163,0.881552271048228,0.9928394025022333,1.0115426529958411,
